item_id,playtime_forever
456720,371
456740,0
456780,6
456810,1651
456830,92
456980,37
457010,4990
457210,15346
457230,120
457320,779
457380,0
457420,1849
457440,1304
457450,293
457480,3954
457490,6766
457520,3067
457530,211
457550,9244
457580,323
457600,4283
457650,0
457660,26
457670,510
457680,703
457690,39
457710,2791
457730,64
457770,7
457810,570
457820,16240
457860,1171
457930,17722
457940,28435
457960,3819
458000,8121
458030,45
458060,6127
458110,2
458170,599
458230,0
458250,57
458260,147
458270,68
458280,58
458290,35
458300,50
458310,65
458320,80
458330,0
458370,24
458380,7527
458410,42
458420,1953
458450,35
458470,1023
458480,2659
458510,181
458560,175
458590,245
458700,782
458710,19967
458730,12994
458750,502
458820,0
458830,1969
458890,102
458900,39
458970,574
458990,0
459020,7923
459040,683
459100,6672
459130,5950
459160,6560
459170,67
459310,2078
459470,695
459510,3
459520,14
459540,6370
459580,0
459630,9
459680,86
459820,445331
459910,825
459940,133
460090,0
460120,197512
460150,7174
460160,7855
460190,0
460230,154
460340,1213
460560,512
460640,2848
460650,446
460660,7830
460700,9077
460750,42
460780,97
460870,56718
460890,0
460910,4110
460940,1493
460960,1571
460970,662
460990,32
461010,4393
461030,0
461040,250
461140,10594
461180,134
461200,0
461230,8181
461360,241
461380,1086
461390,0
461400,141
461410,130
461480,617
461490,290
461500,154
461520,1166
461560,11109
461570,17042
461580,764
461600,0
461640,18650
461650,112
461680,383
461690,2439
461700,2008
461710,10523
461720,0
461750,200
461760,1844
461780,2795
461820,1914
461830,2171
461840,3054
461850,18287
461860,0
461880,4214
461890,3603
461910,20741
461950,0
461970,160
462000,30
462030,68
462060,13801
462100,278
462110,11809
462130,130
462220,3026
462370,10582
462400,9
462480,0
462530,24
462700,6315
462730,2501
462830,356
462860,322
462910,122
462930,173959
462950,434
462960,11795
462990,28697
463000,2633
463030,294
463040,4581
463050,2654
463060,1989
463070,120
463100,3656
463110,4272
463120,585
463130,29
463150,2576
463180,11696
463210,14099
463220,12556
463240,5405
463250,36
463270,6811
463290,54
463320,108
463350,15117
463390,8825
463440,756
463450,0
463460,8834
463520,184
463550,5611
463590,0
463710,4029
463750,939
463760,3508
463800,2634
463830,0
463850,349
463860,2008
463870,0
463920,183
463930,576
463980,10640
464050,307
464080,6680
464100,481
464120,1
464230,5462
464350,34186
464360,1145
464380,183
464440,20
464470,3780
464490,2859
464540,97
464610,0
464620,11981
464670,3257
464690,10
464700,3766
464760,6294
464780,44338
464800,120
464820,446
464830,980
464880,9
464940,58
464960,1483
465000,1642
465050,79
465060,7451
465070,8
465130,1930
465150,30
465170,338
465190,1
465240,0
465310,10
465430,0
465450,76
465510,11231
465520,1103
465540,12130
465600,0
465670,2602
465720,894
465750,151
465760,1792
465780,535
465860,2
465890,223
465930,112
466050,5
466100,487
466110,79
466170,510152
466210,0
466280,0
466350,2519
466420,2390
466430,406
466490,2973
466500,7538
466580,2396
466590,120
466720,25
466730,2206
466780,1031
466790,2974
466800,1555
466820,4
466830,23
466840,12661
466870,70
466890,4234
466910,157307
466920,542
467000,15764
467010,0
467090,932
467120,1
467170,9
467210,174
467220,6226
467310,3487
467330,420
467370,10098
467380,3647
467390,2064
467430,3208
467460,2052
467480,0
467520,10
467530,1693
467560,5618
467760,486
467780,34
467790,83
467820,9682
467850,1207
467890,66
467900,1605
467910,166
467930,3326
467950,4309
467960,1152
467990,1988
468050,113
468060,566
468070,329
468080,109
468100,0
468150,0
468160,11
468240,150
468310,43
468320,110
468490,7137
468530,1889
468560,7245
468700,2349
468740,82
468780,414
468800,1369
468820,174
468900,1
468930,337
469560,12
469600,17
469610,0
469650,722
469710,0
469730,67540
469830,101
469890,4621
469900,0
469930,0
469980,0
469990,4909
470060,27
470130,30
470140,14
470240,0
470250,0
470260,927
470270,1595
470280,31
470450,1849
470480,14261
470590,1183
470600,1046
470760,862
471160,57
471170,4737
471220,135
471260,8371
471270,3
471380,1823
471570,341
471630,90
471640,0
471710,6691
471770,23
471910,3604
471920,0
472060,2980
472680,4330
472770,1
472870,9481
473050,0
473140,1064
473450,3230
473460,6929
473470,2
473480,1035
473490,8
473510,1952
473520,16416
473540,213
473560,10123
473580,14282
473620,17121
473630,17154
473640,17036
473650,16369
473670,451
473710,0
473730,0
473770,11768
473800,2
473810,219
473840,0
473900,662
473910,855
473920,0
473970,1416
474010,230
474030,84
474050,4
474230,500
474620,0
474750,46404
474790,22
474820,1843
474870,113
474910,636
474980,224
475050,0
475060,529
475080,8
475100,643
475150,163930
475220,2020
475240,28
475430,3932
475490,101277
475520,0
475550,516
475990,29
476030,86
476240,2507
476410,23
476450,0
476460,4914
476490,2201
476510,6
476700,208
476710,0
476880,2195
476920,581
477010,5
477130,196
477160,14345
477170,0
477200,2189
477270,2464
477290,33806
477310,486
477750,0
477800,11
477910,1125
477950,129
477980,3918
478010,658
478950,161
478960,135
478980,371
479000,34
479010,1
479020,868
479040,0
479100,0
479110,168
479130,2315
479150,1502
479170,11
479180,0
479260,5948
480410,0
480450,185
480480,1348
480500,709
480690,11
480780,0
480900,0
481420,64
481870,286
481890,126
481950,17
482120,6005
482300,2242
482390,157
482730,0
482750,0
482890,0
482920,96323
483260,20
483680,71
483820,65
483950,1
483960,9590
483970,36
484350,1431
484870,1955
484890,9
484950,21702
485000,3380
485040,13498
485080,2376
485110,17
485150,0
485160,513
485220,16014
485230,232
485240,101
485270,7
485310,5864
485330,9114
485340,7337
485350,2089
485360,351
485370,1286
485380,14198
485390,1392
485410,5951
485440,4230
485450,6576
485490,6672
485500,0
485560,2941
485570,1939
485580,336
485590,3
485600,126
485620,640
485640,390
485660,0
485690,910
485700,305
485730,896
485740,485
485760,0
485780,407
485800,138
485830,1019
485860,201
485870,2223
485880,11
485890,4693
485900,363
485920,0
485950,3
485970,0
486140,0
486150,3660
486170,138
486230,13500
486290,24
486300,58
486340,14023
486350,3868
486360,14786
486470,1
486480,1
486500,5138
486510,256
486630,725
486640,1075
486650,657
486720,3901
486780,1599
486810,1206
486820,15527
486840,57
486850,631
486880,1571
487030,2823
487160,0
487220,29150
487270,1675
487330,566
487370,5414
487380,4
487420,2094
487430,18844
487530,240
487580,34
487590,12
487600,210
487620,10
487700,2873
487770,121
488040,0
488150,19
488200,1017
488210,526
488220,513
488280,6308
488310,892
488330,729
488360,1
488460,891
488470,0
488550,310
488580,1254
488590,30
488660,23078
488680,1977
488720,11
488760,103
488890,1378
488960,6
489020,20
489050,0
489070,0
489220,23090
489360,1251
489460,13088
489470,470
489580,17
489610,3765
489700,1618
489730,1016
489810,0
489890,84
489900,312
489910,163
490090,300
490160,7608
490170,15
490230,319
490300,2181
490380,6
490390,6969
490430,0
490490,5
490820,1887
490860,0
490880,2930
490940,0
490980,4092
490990,5
491000,1274
491030,515
491040,0
491070,62
491080,5076
491090,116
491130,6191
491160,1093
491170,2110
491210,10
491240,10
491250,10172
491260,1948
491290,0
491330,5943
491380,0
491390,0
491470,0
491510,3443
491520,141
491580,5
491620,124
491650,1361
491720,781
491730,3714
491950,3372
492080,10971
492130,2833
492170,6023
492220,3956
492240,5359
492270,18
492280,1605
492340,40
492370,320
492430,1788
492470,326
492490,882
492510,491
492530,43
492560,40
492630,245
492660,3224
492710,490
492800,89712
492830,0
493000,0
493100,0
493340,0
493370,222698
493380,2
493400,116
493440,273
493650,2144
493720,149
493730,1784
493760,4664
493770,0
493780,678
493810,62
493920,2
494000,0
494020,0
494120,59
494150,99
494220,171
494310,0
494370,19
494380,0
494440,8030
494460,1043
494470,12519
494660,0
494680,195
494710,67
494740,7481
494770,0
494780,0
494790,2
494810,221
494830,52
494970,6
494980,3
494990,1045
495010,2255
495030,0
495060,32
495090,3976
495110,772
495230,4226
495300,20
495310,0
495320,19
495350,2096
495400,37
495460,83
495470,1
495540,0
495580,507
495700,1607
495720,13
495730,0
495780,2765
495890,21683
495910,271841
495960,4730
495980,0
496030,293
496070,0
496160,0
496180,18
496230,11
496240,4541
496250,801
496260,19624
496300,105181
496310,1
496330,0
496350,11868
496380,0
496460,4776
496490,706
496500,3639
496520,0
496530,0
496550,3428
496590,674
496600,594
496610,0
496630,3273
496650,0
496680,4775
496730,0
496760,0
496870,1108
496890,3808
496920,8124
496940,0
496950,2
496990,6587
497000,0
497040,27
497050,3119
497060,0
497090,0
497180,15656
497260,596
497270,70
497350,1991
497360,0
497380,2
497400,4887
497430,0
497440,0
497470,24009
497490,60
497580,136
497590,43
497670,2
497680,42
497700,19
497720,761
497790,1748
497810,13
497811,6
497812,15
497813,9
497820,235
497850,15713
497860,898
497880,245
497940,117
497960,0
498050,57
498190,450
498240,27177
498280,0
498300,0
498330,1561
498360,0
498450,5
498470,194
498510,4
498570,142
498580,962
498600,70
498660,651
498830,628
498940,5
499100,77
499110,213
499120,147
499230,311
499330,462
499340,1767
499370,23
499400,21
499420,571
499440,8149
499460,13
499520,6661
499540,41
499610,0
499620,4
499900,663
500100,0
500120,0
500140,0
500190,5
500360,112
500380,11
500470,39
500500,2128
500570,24
500580,683
500590,20259
500660,29
500750,60
500790,58
500810,80
500870,137
500930,0
501030,3239
501050,533
501110,298
501120,703
501180,122
501190,272
501220,351
501280,0
501380,6
501420,0
501470,10
501500,0
501690,2309
501720,807
501740,11
501760,811
501800,91
501830,697
501880,0
501900,0
501920,0
501940,5736
501970,716
501990,743
502090,0
502120,6232
502140,2215
502150,77
502210,253
502230,585
502240,327
502300,0
502400,70
502410,120
502550,8465
502710,451
502740,14
502750,33
502770,1667
502880,0
502910,38
502940,1837
503010,231
503100,33
503110,0
503140,287
503210,46
503220,0
503300,15976
503340,36
503410,1413
503420,1
503480,5
503530,14
503560,27
503680,0
503690,0
503710,389
503770,116
503820,464
503830,0
503900,20
503960,0
503980,0
504050,350
504240,249
504260,0
504280,7
504360,0
504400,214
504490,9095
504630,62
504670,0
504720,186
504750,366
504770,1070
504840,0
504980,9720
505040,14275
505210,3194
505440,803
505660,0
505670,0
505680,1
505760,687
506140,60825
506280,59
506470,231
506500,0
506550,10
506590,466
506660,216
506670,36
506830,0
506840,19
507050,0
507080,133
507210,0
507270,0
507360,243
507380,475
507390,1457
508140,1103
508170,1621
508180,1727
508280,131
508290,1522
508380,39
508470,0
508490,131
508540,581
508550,1565
508590,66
508600,1489
508670,0
508680,0
508820,1036
508950,187
508960,180
508990,7
509110,1533
509140,0
509190,4
509210,18
509220,591
509230,0
509240,666
509290,46
509390,0
509440,9
509540,0
509570,0
509840,3415
509860,1188
509910,0
509930,533
509960,1314
510040,11
510050,5327
510070,8
510130,0
510220,0
510250,0
510280,0
510630,539
510660,12581
510750,2114
510780,112
510830,0
510930,17
510990,0
511010,1382
511140,776
511160,23
511320,0
511330,0
511340,3105
511360,3
511610,0
511630,0
511670,0
511800,13
511830,0
512020,0
512080,157
512110,0
512220,272
512230,0
512240,14
512300,839
512360,0
512450,368
512470,9646
512550,0
512600,5325
512630,58
512640,679
512710,5
512740,473
512770,687
512940,0
513050,0
513140,10
513150,7
513200,0
513230,0
513240,7
513260,24
513340,1
513360,0
513420,193
513440,341
513580,801
513630,285
513720,52
513740,0
513770,62
513790,6
513810,0
513880,0
513930,1574
513960,0
513970,0
513980,640
513990,0
514010,0
514160,36
514170,196
514220,0
514240,661
514290,0
514470,0
514520,34
514650,405
514820,0
514890,2
514970,109
515020,22
515200,4303
515470,383
515570,3
515690,1280
515910,1957
516040,41
516230,2624
516510,69
516550,0
516650,0
516700,699
516900,0
516950,0
517000,4434
517060,0
517170,0
517240,55
517320,0
517350,293
517370,12
517460,13
517550,1
517660,2
517700,0
517710,4660
517790,1200
517810,3034
517910,599
518000,0
518030,0
518100,416
518140,5
518670,460
518680,0
519030,0
519140,5587
519160,20
519170,17
519180,24
519530,7
519560,43
519561,110
519562,22
519563,27
519564,2
519565,2
519566,2
519567,2
519568,2
519569,2
519570,2
519571,2
519572,2
519573,2
519574,2
519575,2
519576,2
519577,2
519578,2
520090,3
520180,4
520210,0
520290,4
520470,23
520820,0
521000,0
521130,0
521200,11965
521210,169
521330,0
521340,1135
521430,5
521450,70
521470,7136
521540,6430
521570,3426
521630,0
521930,14
521990,16
522020,0
522030,189
522050,0
522490,0
522570,13
522590,70
522660,7
522990,561
523070,0
523080,25
523090,0
523320,6
523321,2
523322,1
523323,1
523324,1
523325,1
523326,1
523327,1
523328,1
523329,1
523480,0
523481,6
523482,11
523483,3
523484,0
523485,1
523486,1
523487,8
523488,0
523489,0
523490,1
523760,63
523790,1077
524030,49
524120,26
524340,2530
524520,0
524540,260
524560,0
524600,9
524690,0
524990,0
525190,0
525350,0
525640,219
526240,14
526460,399
526600,0
526790,0
527340,2191
527440,0
527510,186
527520,0
527570,2
527810,2
527890,1
527900,44
528580,0
528660,182
529670,0
529820,0
530720,0
