genres,item_id,title
Strategy,22600,Worms Reloaded
Indie,46770,Making History II: The War of the World
Simulation,46770,Making History II: The War of the World
Strategy,46770,Making History II: The War of the World
Action,65700,Arma 2: British Armed Forces
Simulation,65700,Arma 2: British Armed Forces
Strategy,65700,Arma 2: British Armed Forces
Strategy,42960,Victoria II
Indie,25761,Madballs Scorched Clan Skins
Action,28010,Kane &amp; Lynch 2: The Doggie Bag
Action,28012,Kane &amp; Lynch 2: Multiplayer Masks Pack
Simulation,24640,Trainz: Classic Cabon City
Action,28011,Kane &amp; Lynch 2: Alliance Weapon Pack
Strategy,4850,Cossacks: Back to War
Adventure,57640,Broken Sword: Director's Cut
Casual,62100,Chime
Action,50145,Mafia II DLC: Jimmy's Vendetta
Action,34841,Sniper: Ghost Warrior - Map Pack
Action,70300,VVVVVV
Indie,70300,VVVVVV
Strategy,48137,The Settlers 7: Conquest - The Empire Expansion DLC
Action,57300,Amnesia: The Dark Descent
Adventure,57300,Amnesia: The Dark Descent
Indie,57300,Amnesia: The Dark Descent
RPG,70400,Recettear: An Item Shop's Tale
Indie,70400,Recettear: An Item Shop's Tale
Action,46600,Swarm Arena
Casual,46600,Swarm Arena
Indie,46600,Swarm Arena
Action,34314,Super Thunder Blade™
Simulation,34314,Super Thunder Blade™
Action,34310,Galaxy Force II™
Simulation,70100,Hacker Evolution
Indie,70110,Hacker Evolution: Untold
Simulation,70110,Hacker Evolution: Untold
Casual,38600,Faerie Solitaire
Indie,38600,Faerie Solitaire
Strategy,57620,Patrician IV - Steam Special Edition
Action,34284,Bonanza Bros.™
RPG,63910,King's Bounty: Crossworlds
Strategy,63910,King's Bounty: Crossworlds
Simulation,24082,Train Simulator: Green &amp; Gold HST DMU Add-On
Strategy,8930,Sid Meier's Civilization® V
Strategy,49310,Commander: Conquest of the Americas - Colonial Navy
Action,41060,Serious Sam Classic: The Second Encounter
Indie,41060,Serious Sam Classic: The Second Encounter
Indie,70900,Star Ruler
Strategy,70900,Star Ruler
Action,9940,Blade Kitten
Adventure,9940,Blade Kitten
Action,22650,Alien Breed 2: Assault
Action,901553,Serious Sam HD: Gold Edition
Action,50620,Darksiders™
Adventure,50620,Darksiders™
Simulation,2840,X: Beyond the Frontier
Strategy,2840,X: Beyond the Frontier
Strategy,42920,The Kings' Crusade
Action,29700,Guild Wars: Eye of the North®
RPG,29700,Guild Wars: Eye of the North®
Massively Multiplayer,29700,Guild Wars: Eye of the North®
Simulation,2850,X: Tension
Strategy,2850,X: Tension
Adventure,70200,Governor of Poker 2
Casual,70200,Governor of Poker 2
Simulation,70200,Governor of Poker 2
Adventure,70210,Governor of Poker 2 - Premium Edition
Casual,70210,Governor of Poker 2 - Premium Edition
Indie,70210,Governor of Poker 2 - Premium Edition
Simulation,70210,Governor of Poker 2 - Premium Edition
Action,47790,Medal of Honor™
Indie,46450,Grotesque Tactics: Evil Heroes
RPG,46450,Grotesque Tactics: Evil Heroes
Strategy,46450,Grotesque Tactics: Evil Heroes
Action,45750,Lost Planet® 2
Adventure,45750,Lost Planet® 2
Adventure,57800,Doc Clock: The Toasted Sandwich of Time
Casual,57800,Doc Clock: The Toasted Sandwich of Time
Indie,57800,Doc Clock: The Toasted Sandwich of Time
Action,22380,Fallout: New Vegas
RPG,22380,Fallout: New Vegas
Action,67000,The Polynomial - Space of the music
Casual,67000,The Polynomial - Space of the music
Indie,67000,The Polynomial - Space of the music
Adventure,80300,Puzzle Bots
Indie,80300,Puzzle Bots
Indie,50000,Nimbus
Racing,50000,Nimbus
Strategy,16868,Civilization V - Babylon (Nebuchadnezzar II)
Action,18040,DeathSpank
Indie,18040,DeathSpank
RPG,18040,DeathSpank
Action,71115,Virtua Fighter™ 2
Simulation,71115,Virtua Fighter™ 2
Casual,34317,Columns™ III
RPG,71114,Sword of Vermilion™
Action,71112,Golden Axe™ II
Action,71113,Sonic The Hedgehog
Adventure,71113,Sonic The Hedgehog
Adventure,34319,Ecco™: The Tides of Time
Action,34316,Bio-Hazard Battle™
Action,34315,Alien Storm
Action,6120,Shank
Indie,6120,Shank
Action,35460,The Ball
Adventure,35460,The Ball
Indie,35460,The Ball
Action,32500,STAR WARS™: The Force Unleashed™ II
Action,62000,Flight Control HD
Casual,62000,Flight Control HD
RPG,33570,Patrician III
Simulation,33570,Patrician III
Strategy,33570,Patrician III
Action,63700,BIT.TRIP BEAT
Casual,63700,BIT.TRIP BEAT
Indie,63700,BIT.TRIP BEAT
Simulation,46362,Theatre of War 2 - Battle for Caen
Strategy,46362,Theatre of War 2 - Battle for Caen
Casual,49320,Woody Two-Legs: Attack of the Zombie Pirates
Adventure,72400,Clones
Indie,72400,Clones
Strategy,42964,Victoria II: Interwar Spritepack
Action,43011,Front Mission Evolved: Wanzer Pack 2
Action,33980,Pound of Ground
Casual,65710,Pat &amp; Mat
Adventure,33990,Alternativa
Casual,33950,Fish Fillets 2
Indie,33950,Fish Fillets 2
Strategy,65400,Archon Classic
Indie,65400,Archon Classic
Action,42700,Call of Duty®: Black Ops
Indie,38923,Rhythm Zone Tornado Visualizer DLC
Casual,38923,Rhythm Zone Tornado Visualizer DLC
Casual,72500,Arcadia
Indie,72500,Arcadia
Action,15740,Oddworld: Munch's Oddysee
Adventure,15740,Oddworld: Munch's Oddysee
Strategy,15740,Oddworld: Munch's Oddysee
Indie,38924,Rhythm Zone DJ Table Visualizer DLC
Casual,38924,Rhythm Zone DJ Table Visualizer DLC
Action,15750,Oddworld: Stranger's Wrath HD
Adventure,15750,Oddworld: Stranger's Wrath HD
Strategy,15750,Oddworld: Stranger's Wrath HD
Casual,45500,Clickr
Indie,45500,Clickr
Adventure,31290,Back to the Future: The Game
Action,12100,Grand Theft Auto III
Action,12120,Grand Theft Auto: San Andreas
Action,35135,Lara Croft GoL: Raziel and Kain Character Pack
Adventure,35135,Lara Croft GoL: Raziel and Kain Character Pack
Action,35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2
Adventure,35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2
Action,35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3
Adventure,35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3
Action,35136,Lara Croft GoL: All the Trappings - Challenge Pack 1
Adventure,35136,Lara Croft GoL: All the Trappings - Challenge Pack 1
Action,12110,Grand Theft Auto: Vice City
Action,33390,Zeit²
Indie,33390,Zeit²
Action,92300,A.R.E.S.: Extinction Agenda
Indie,92300,A.R.E.S.: Extinction Agenda
Action,80000,APOX
Indie,80000,APOX
Strategy,80000,APOX
Action,47780,Dead Space™ 2
Adventure,51060,Drawn®: The Painted Tower
Casual,51060,Drawn®: The Painted Tower
Adventure,65080,Kaptain Brawe: A Brawe New World
Action,63200,Monday Night Combat
Strategy,63200,Monday Night Combat
Indie,63200,Monday Night Combat
Sports,63200,Monday Night Combat
Action,60340,Luxor: 5th Passage
Adventure,60340,Luxor: 5th Passage
Casual,60340,Luxor: 5th Passage
Action,71116,Alien Soldier
RPG,71161,Shining in the Darkness
RPG,71119,Light Crusader
RPG,71118,Landstalker: The Treasures of King Nole
Action,71117,Gunstar Heroes
Adventure,71166,ToeJam &amp; Earl
Action,71165,Streets of Rage 2
Action,71163,Sonic The Hedgehog 2
Adventure,71163,Sonic The Hedgehog 2
Action,71164,Streets of Rage
RPG,71160,Shining Force II
RPG,71120,Shining Force
Simulation,47890,The Sims™ 3
Simulation,48802,Ship Simulator Extremes: Sigita Pack
Simulation,47896,The Sims™ 3 Fast Lane Stuff
Simulation,47892,The Sims™ 3 World Adventures
Simulation,47894,The Sims™ 3 Late Night
Simulation,47893,The Sims™ 3 Ambitions
Simulation,47895,The Sims™ 3 High-End Loft Stuff
Casual,42000,Trino
Indie,42000,Trino
Casual,47570,Mishap 2: An Intentional Haunting - Collector's Edition
Simulation,47897,The Sims™ 3 Outdoor Living Stuff
Action,57700,Who's That Flying?!
Casual,57700,Who's That Flying?!
Indie,57700,Who's That Flying?!
Adventure,63660,Myst: Masterpiece Edition
Casual,63660,Myst: Masterpiece Edition
Strategy,90504,Guardians of Graxia: Elves &amp; Dwarves
RPG,7520,Two Worlds II HD
Casual,99200,YOU DON’T KNOW JACK®
RPG,24449,King Arthur: The Druids
Strategy,41814,Gratuitous Space Battles: Galactic Conquest
Indie,41814,Gratuitous Space Battles: Galactic Conquest
Simulation,41814,Gratuitous Space Battles: Galactic Conquest
Strategy,42925,The Kings' Crusade: New Allies
RPG,57650,DUNGEONS - Steam Special Edition
Strategy,57650,DUNGEONS - Steam Special Edition
Indie,40407,AI War: Light of the Spire
Strategy,40407,AI War: Light of the Spire
RPG,33770,Drakensang: The River of Time
Strategy,47800,RISK™: Factions
Casual,18408,Crazy Machines 2: Time Travel Add-On
Strategy,18408,Crazy Machines 2: Time Travel Add-On
Action,63710,BIT.TRIP RUNNER
Indie,63710,BIT.TRIP RUNNER
Action,55100,Homefront
Casual,80200,Fate of the World
Indie,80200,Fate of the World
Simulation,80200,Fate of the World
Strategy,80200,Fate of the World
Indie,92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now)
Strategy,56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack"
Strategy,56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack"
Strategy,56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack"
Strategy,56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack"
Free to Play,39120,RIFT
Massively Multiplayer,39120,RIFT
RPG,39120,RIFT
Strategy,56437,"Warhammer 40,000: Dawn of War II: Retribution"
Indie,94000,Dinner Date
Casual,94000,Dinner Date
Strategy,56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack"
Action,92700,Shadow Harvest: Phantom Ops
Simulation,73012,Cities in Motion: Design Classics
Simulation,48803,Ship Simulator Extremes: Ferry Pack
Strategy,56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack"
Racing,44620,STCC The Game 2 – Expansion Pack for RACE 07
Action,91200,Anomaly: Warzone Earth
Indie,91200,Anomaly: Warzone Earth
Strategy,91200,Anomaly: Warzone Earth
Strategy,46790,Armada 2526
Strategy,73170,Darkest Hour: A Hearts of Iron Game
Strategy,57655,Dungeons: Into the Dark DLC Pack
RPG,57655,Dungeons: Into the Dark DLC Pack
Action,70000,Dino D-Day
Indie,70000,Dino D-Day
Strategy,57730,Patrician IV: Rise of a Dynasty
Action,620,Portal 2
Adventure,620,Portal 2
Action,42918,Magicka: Vietnam
RPG,42918,Magicka: Vietnam
Action,91600,Sanctum
Casual,91600,Sanctum
Indie,91600,Sanctum
Strategy,91600,Sanctum
Strategy,73020,Majesty 2 Collection
Strategy,56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC"
Strategy,56438,Dawn of War II: Retribution – The Last Stand
Strategy,56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC"
Indie,98200,Frozen Synapse
Strategy,98200,Frozen Synapse
Strategy,56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC"
Adventure,72905,Winter Voices Episode 4: Amethyst Rivers
Indie,72905,Winter Voices Episode 4: Amethyst Rivers
RPG,72905,Winter Voices Episode 4: Amethyst Rivers
Action,22450,Hunted: The Demon’s Forge™
Adventure,22450,Hunted: The Demon’s Forge™
Adventure,42140,Hamilton's Great Adventure
Casual,42140,Hamilton's Great Adventure
Indie,42140,Hamilton's Great Adventure
Simulation,47898,The Sims™ 3 Generations
Simulation,73181,Cities in Motion: Tokyo
Action,73031,Magicka: Nippon
RPG,73031,Magicka: Nippon
Action,9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC
Adventure,9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC
Adventure,46490,Still Life 2
Adventure,46480,Still Life
Action,42718,Call of Duty®: Black Ops Escalation Content Pack
Action,39160,Dungeon Siege III
RPG,39160,Dungeon Siege III
Action,57900,Duke Nukem Forever
Action,102700,A.V.A. Alliance of Valiant Arms™
Free to Play,102700,A.V.A. Alliance of Valiant Arms™
Free to Play,9880,Champions Online
Massively Multiplayer,9880,Champions Online
RPG,9880,Champions Online
Action,99900,Spiral Knights
Adventure,99900,Spiral Knights
Free to Play,99900,Spiral Knights
Indie,99900,Spiral Knights
Massively Multiplayer,99900,Spiral Knights
RPG,99900,Spiral Knights
Strategy,22520,Spectromancer - Truth &amp; Beauty
Simulation,73014,Cities in Motion: Design Now
Strategy,7530,Two Worlds II Castle Defense
Indie,95700,The Cat and the Coup
Strategy,49470,Magic: The Gathering - Duels of the Planeswalkers 2012
Indie,91810,Ancients of Ooga
Casual,91810,Ancients of Ooga
Action,49604,Beat Hazard Ultra
Casual,49604,Beat Hazard Ultra
Indie,49604,Beat Hazard Ultra
Strategy,98210,Frozen Synapse: Soundtrack
Indie,98210,Frozen Synapse: Soundtrack
Indie,97000,Solar 2
Casual,97000,Solar 2
Strategy,46760,Ironclads: Schleswig War 1864
Strategy,46830,Ironclads: Anglo Russian War 1866
Action,73035,Magicka: Final Frontier
RPG,73035,Magicka: Final Frontier
Strategy,46840,Ironclads: Chincha Islands War 1866
Action,21100,F.E.A.R. 3
Action,73037,Magicka: Frozen Lake
RPG,73037,Magicka: Frozen Lake
Action,73036,Magicka: The Watchtower
RPG,73036,Magicka: The Watchtower
Simulation,24635,Trainz Simulator DLC: The Duchess
Action,901679,Magicka: Party Robes
RPG,901679,Magicka: Party Robes
Strategy,25810,Europa Universalis III: Western - AD 1400 Spritepack
Action,99100,Dungeons and Dragons: Daggerdale
RPG,99100,Dungeons and Dragons: Daggerdale
Racing,44660,RETRO – Expansion Pack for RACE 07
Simulation,90209,Farming Simulator 2011 Equipment Pack 2
Strategy,25809,Europa Universalis III: Eastern - AD 1400 Spritepack
Strategy,42903,Hearts of Iron III: For the Motherland
Strategy,22631,Worms Reloaded: Puzzle Pack
Strategy,22634,Worms Reloaded: Retro Pack
Strategy,22633,Worms Reloaded: Time Attack Pack
Strategy,57656,Dungeons: Map Pack DLC
RPG,57656,Dungeons: Map Pack DLC
Strategy,22632,Worms Reloaded: Forts Pack
Adventure,94590,Puzzle Agent 2
Casual,94590,Puzzle Agent 2
Action,35425,Killing Floor: Steampunk Character Pack
Strategy,73192,Pride of Nations: Spanish-American War 1898
Action,105700,Tobe's Vertical Adventure
Adventure,105700,Tobe's Vertical Adventure
Indie,105700,Tobe's Vertical Adventure
Action,72750,Fallout New Vegas: Old World Blues
RPG,72750,Fallout New Vegas: Old World Blues
Strategy,56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC"
Simulation,63950,IL-2 Sturmovik: Cliffs of Dover
Indie,61100,Lucid
Casual,61100,Lucid
Simulation,65228,Train Simulator: BR Class 421 '4CIG' Loco
Action,55205,Homefront: Express 870 Shotgun
Adventure,102200,Runespell: Overture
Indie,102200,Runespell: Overture
RPG,102200,Runespell: Overture
Strategy,64013,Men of War: Assault Squad - Skirmish Pack
Action,15522,Aaaaa! - Brutal Concussion
Indie,15522,Aaaaa! - Brutal Concussion
Adventure,63802,Delve Deeper: Treasures and Tunnels
Strategy,63802,Delve Deeper: Treasures and Tunnels
RPG,63802,Delve Deeper: Treasures and Tunnels
Indie,63802,Delve Deeper: Treasures and Tunnels
Action,92302,A.R.E.S.: Berzerker Suit
Indie,92302,A.R.E.S.: Berzerker Suit
Simulation,73183,Cities in Motion: Metro Stations
Adventure,42210,Nancy Drew®: Secrets Can Kill REMASTERED
Action,65790,ARMA: Cold War Assault
Simulation,65790,ARMA: Cold War Assault
Strategy,65790,ARMA: Cold War Assault
Casual,92803,SpaceChem: 63 Corvi
Indie,92803,SpaceChem: 63 Corvi
Simulation,57690,Tropico 4
Strategy,57690,Tropico 4
Adventure,42220,Nancy Drew®: The Captive Curse
Adventure,42230,Nancy Drew®: Trail of the Twister
Indie,111000,The Clockwork Man
Casual,111000,The Clockwork Man
Strategy,73193,Pride of Nations: American Civil War 1862
Action,38740,EDGE
Indie,38740,EDGE
Strategy,99612,Civilization V - Civ and Scenario Pack: Korea
Strategy,99614,Civilization V - Scenario Pack: Wonders of the Ancient World
Indie,91604,Sanctum: Official Soundtrack
Indie,70120,Hacker Evolution Duality
Action,107200,Space Pirates and Zombies
Indie,107200,Space Pirates and Zombies
RPG,107200,Space Pirates and Zombies
Strategy,107200,Space Pirates and Zombies
Action,97108,Section 8: Prejudice Frontier Colonies Map Pack
Action,97106,Section 8: Prejudice Blitz Pack
Action,97107,Section 8: Prejudice Overdrive Map Pack
Strategy,56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack"
Action,72760,Fallout New Vegas®: Lonesome Road™
RPG,72760,Fallout New Vegas®: Lonesome Road™
Adventure,99910,Puzzle Pirates
Casual,99910,Puzzle Pirates
Free to Play,99910,Puzzle Pirates
Massively Multiplayer,99910,Puzzle Pirates
Strategy,99910,Puzzle Pirates
Action,18070,The Baconing
Adventure,18070,The Baconing
RPG,18070,The Baconing
Action,55150,"Warhammer 40,000: Space Marine"
Strategy,63940,Men of War: Vietnam
Action,98400,Hard Reset Extended Edition
Indie,98400,Hard Reset Extended Edition
Strategy,73194,Pride of Nations: The Franco-Prussian War 1870
Action,46520,Wasteland Angel
Indie,46520,Wasteland Angel
Action,22230,Rock of Ages
Indie,22230,Rock of Ages
Racing,22230,Rock of Ages
Strategy,22230,Rock of Ages
Action,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
Massively Multiplayer,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
Simulation,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
Action,33420,Call of Juarez®: The Cartel
Adventure,33420,Call of Juarez®: The Cartel
Simulation,73185,Cities in Motion: German Cities
Strategy,49473,Magic: The Gathering 2012 - Expansion
RPG,73210,Sengoku
Simulation,73210,Sengoku
Strategy,73210,Sengoku
Action,110600,Astro Tripper
Indie,110600,Astro Tripper
Adventure,200080,Nancy Drew®: Shadow at the Water's Edge
RPG,200440,Two Worlds II - Pirates of the Flying Fortress
Action,111400,Bunch of Heroes
Indie,111400,Bunch of Heroes
Action,57923,Duke Nukem Forever: Hail to the Icons Parody Pack
RPG,48220,Might &amp; Magic: Heroes VI
Strategy,48220,Might &amp; Magic: Heroes VI
Strategy,9420,Supreme Commander: Forged Alliance
Action,113200,The Binding of Isaac
Adventure,113200,The Binding of Isaac
Indie,113200,The Binding of Isaac
RPG,113200,The Binding of Isaac
Simulation,90208,Farming Simulator 2011 Equipment Pack 3
Racing,200230,Off-Road Drive
Simulation,200230,Off-Road Drive
Strategy,9350,Supreme Commander
Strategy,901776,Fate of the World: Tipping Point
Indie,901776,Fate of the World: Tipping Point
Casual,901776,Fate of the World: Tipping Point
Simulation,901776,Fate of the World: Tipping Point
Action,201100,Post Apocalyptic Mayhem: DLC - Chaos Pack
Racing,201100,Post Apocalyptic Mayhem: DLC - Chaos Pack
Strategy,80202,Fate of the World: Denial
Indie,80202,Fate of the World: Denial
Casual,80202,Fate of the World: Denial
Simulation,80202,Fate of the World: Denial
Strategy,80204,Fate of the World: Migration
Indie,80204,Fate of the World: Migration
Casual,80204,Fate of the World: Migration
Simulation,80204,Fate of the World: Migration
Action,34842,Sniper: Ghost Warrior - Second Strike
Action,95900,Air Conflicts: Secret Wars
Simulation,95900,Air Conflicts: Secret Wars
Strategy,80207,Fate of the World: Extras Pack
Indie,80207,Fate of the World: Extras Pack
Casual,80207,Fate of the World: Extras Pack
